date,code,name,turnover_ratio,pe,pb,average_price,money_ratio,circulating_market_cap,average_circulating_market_cap,dividend_ratio
2016-03-30,801230,综合,3.2622,75.45,4.47,17.64,1.81,335956078200.0,7148001700.0,0.25
2016-03-30,801020,采掘,0.4718,53.64,1.59,9.69,1.49,2051261453500.0,33084862200.0,1.02
2016-03-30,801790,非银金融,1.6653,13.14,2.01,16.92,6.25,2625505050400.0,65637626300.0,1.17
2016-03-30,801880,汽车,1.9342,24.13,2.64,19.61,4.31,1328094943100.0,11255041900.0,1.36
2016-03-30,801120,食品饮料,1.4639,27.97,3.83,22.94,2.1,1127063915300.0,14637193700.0,1.51
2016-03-30,801730,电气设备,2.2877,45.96,3.85,20.0,5.2,1188244999200.0,7568439500.0,0.62
2016-03-30,801200,商业贸易,1.8966,40.22,2.74,14.27,2.7,780673919200.0,8578834300.0,0.82
2016-03-30,801030,化工,1.6797,42.41,2.87,18.45,7.94,2125070697200.0,7959066300.0,0.67
2016-03-30,801180,房地产,1.4501,22.97,2.45,12.99,4.63,1887977067400.0,13295613200.0,1.08
2016-03-30,801750,计算机,3.9084,76.7,6.73,36.89,10.14,1451146314400.0,9610240500.0,0.34
2016-03-30,801010,农林牧渔,2.1884,64.17,4.27,17.85,2.12,595969946200.0,7094880300.0,0.37
2016-03-30,801140,轻工制造,2.7245,58.54,3.51,20.86,2.75,537437141200.0,5598303600.0,0.55
2016-03-30,801710,建筑材料,1.97,37.14,2.18,14.77,1.41,423614908600.0,6139346500.0,1.23
2016-03-30,801050,有色金属,2.1021,98.29,3.14,15.98,5.47,1074660242100.0,10433594600.0,0.44
2016-03-30,801160,公用事业,0.9728,20.31,2.29,13.1,2.59,1362650030100.0,11646581500.0,1.62
2016-03-30,801770,通信,1.7068,47.9,3.57,23.25,2.28,622663058500.0,10207591100.0,0.44
2016-03-30,801780,银行,0.1341,6.5,1.0,9.42,1.43,5095387119800.0,318461695000.0,4.11
2016-03-30,801890,机械设备,1.7943,66.31,3.07,21.34,6.22,1637708958300.0,6180033800.0,0.51
2016-03-31,801130,纺织服装,2.0119,38.71,3.65,20.16,1.93,540947875300.0,6517444300.0,0.94
2016-03-31,801720,建筑装饰,0.9384,16.84,1.84,19.32,2.53,1181392282600.0,14585089900.0,1.09
2016-03-31,801150,医药生物,1.7583,41.41,4.46,27.42,5.49,2052625817600.0,9728084400.0,0.7
2016-03-31,801110,家用电器,1.5015,16.42,3.44,21.47,1.66,631282343100.0,10699700700.0,2.8
2016-03-31,801080,电子,3.1066,62.56,3.64,23.67,6.99,1199411854300.0,7639566000.0,0.34
2016-03-31,801760,传媒,3.0821,57.73,5.46,32.93,5.47,1046269736900.0,13078371700.0,0.27
2016-03-31,801740,国防军工,1.6212,165.31,3.85,28.46,1.75,607929822000.0,18997806900.0,0.28
2016-03-31,801210,休闲服务,2.6027,64.77,4.96,24.26,0.92,250615102600.0,7594397000.0,0.35
2016-03-31,801040,钢铁,0.7988,126.28,1.29,6.83,0.73,485897178100.0,14291093500.0,0.82
2016-03-31,801170,交通运输,1.302,22.8,2.01,12.61,3.06,1436622398600.0,15787059300.0,1.28
2016-03-31,801230,综合,3.3168,79.11,4.4,17.61,1.72,334678901600.0,7120827700.0,0.25
2016-03-31,801020,采掘,0.4686,55.02,1.59,9.71,1.45,2041172542900.0,32922137800.0,1.03
2016-03-31,801790,非银金融,1.7222,13.01,2.02,16.9,5.84,2621195166400.0,65529879200.0,1.17
2016-03-31,801880,汽车,1.8997,24.4,2.65,19.73,4.26,1338281112900.0,11341365400.0,1.36
2016-03-31,801120,食品饮料,1.6838,27.57,3.8,22.89,2.13,1127672034500.0,14645091400.0,1.51
2016-03-31,801730,电气设备,2.5884,45.73,3.71,20.14,5.5,1192355771000.0,7594622700.0,0.62
2016-03-31,801200,商业贸易,1.9902,42.49,2.75,14.31,2.63,781096215400.0,8583474900.0,0.82
2016-03-31,801030,化工,1.6614,42.29,2.88,18.59,7.66,2133695867000.0,7991370300.0,0.67
2016-03-31,801180,房地产,1.5003,23.17,2.45,13.03,4.34,1886865598100.0,13287785900.0,1.08
2016-03-31,801750,计算机,4.107,76.52,6.71,37.27,9.79,1450664974100.0,9607052800.0,0.34
2016-03-31,801010,农林牧渔,2.3069,64.3,4.28,17.97,2.03,597401923700.0,7111927700.0,0.37
2016-03-31,801140,轻工制造,3.0708,57.63,3.51,21.12,2.91,538669518400.0,5611140800.0,0.55
2016-03-31,801710,建筑材料,2.3097,38.56,2.2,14.89,1.53,429131495500.0,6219297000.0,1.22
2016-03-31,801050,有色金属,2.0529,97.75,3.13,16.09,4.87,1071677937400.0,10404640200.0,0.44
2016-03-31,801160,公用事业,1.0906,20.06,2.31,13.2,2.74,1364408802800.0,11661613700.0,1.61
2016-03-31,801770,通信,2.2138,48.22,3.58,23.29,2.64,624335116800.0,10235001900.0,0.44
2016-03-31,801780,银行,0.1028,6.49,0.98,9.39,0.99,5080503993700.0,317531499600.0,4.12
2016-03-31,801890,机械设备,2.0219,66.13,3.09,21.52,6.43,1645056758100.0,6207761400.0,0.51
2016-04-01,801130,纺织服装,1.866,38.49,3.62,20.07,2.02,537948919900.0,6481312300.0,0.94
2016-04-01,801720,建筑装饰,0.9353,16.96,1.85,19.36,2.7,1192107683600.0,14717378800.0,1.08
2016-04-01,801150,医药生物,1.4333,41.13,4.43,27.12,5.12,2040320143200.0,9669763700.0,0.71
2016-04-01,801110,家用电器,1.1873,16.39,3.43,21.43,1.44,630549767000.0,10687284200.0,2.8
2016-04-01,801080,电子,2.6592,62.21,3.62,23.44,6.7,1189709371600.0,7577766700.0,0.34
2016-04-01,801760,传媒,2.559,57.19,5.4,32.45,5.45,1032853124800.0,12910664100.0,0.28
2016-04-01,801740,国防军工,1.1773,163.45,3.8,28.11,1.48,600913632900.0,18778551000.0,0.28
2016-04-01,801210,休闲服务,1.9884,64.41,4.93,24.02,0.79,249021264400.0,7546098900.0,0.35
2016-04-01,801040,钢铁,0.9511,127.1,1.3,6.83,0.89,490201001500.0,14417676500.0,0.82
2016-04-01,801170,交通运输,1.28,22.83,2.01,12.59,3.46,1434364709300.0,15762249600.0,1.28
2016-04-01,801230,综合,2.8761,79.03,4.39,17.49,1.74,334864782400.0,7124782600.0,0.25
2016-04-01,801020,采掘,0.5701,55.45,1.6,9.73,1.93,2056694182000.0,33172486800.0,1.02
2016-04-01,801790,非银金融,1.2119,12.95,2.01,16.73,4.97,2613233106400.0,65330827700.0,1.18
2016-04-01,801880,汽车,1.7087,24.25,2.64,19.67,4.34,1334858417900.0,11312359500.0,1.36
2016-04-01,801120,食品饮料,1.5109,27.37,3.78,22.51,2.03,1119721712200.0,14541840400.0,1.55
2016-04-01,801730,电气设备,2.0139,45.38,3.69,20.07,5.07,1185637795800.0,7551833100.0,0.62
2016-04-01,801200,商业贸易,1.6969,42.22,2.73,14.23,2.54,775937992300.0,8526791100.0,0.83
2016-04-01,801030,化工,1.52,42.33,2.88,18.34,8.01,2149572409800.0,8050833000.0,0.67
2016-04-01,801180,房地产,1.2605,23.1,2.45,13.05,4.18,1884766851700.0,13367140800.0,1.07
2016-04-01,801750,计算机,3.243,75.59,6.64,37.03,9.08,1434881926200.0,9502529300.0,0.34
2016-04-01,801010,农林牧渔,2.166,63.66,4.26,17.92,2.25,594391357500.0,7076087600.0,0.37
2016-04-01,801140,轻工制造,2.6027,57.03,3.49,21.11,2.85,536826673400.0,5591944500.0,0.55
2016-04-01,801710,建筑材料,2.4148,38.81,2.21,14.96,1.7,432229378500.0,6264193900.0,1.21
2016-04-01,801050,有色金属,2.1031,98.7,3.16,16.2,5.81,1082638598600.0,10511054400.0,0.44
2016-04-01,801160,公用事业,0.8664,20.05,2.31,13.17,2.65,1364396910300.0,11661512100.0,1.61
2016-04-01,801770,通信,2.0348,48.05,3.57,23.07,2.56,624635012400.0,10239918200.0,0.44
2016-04-01,801780,银行,0.1216,6.53,0.99,9.44,1.51,5103294859500.0,318955928700.0,4.1
2016-04-01,801890,机械设备,1.8755,65.8,3.07,21.35,6.7,1638606929300.0,6183422400.0,0.52
2016-04-05,801130,纺织服装,2.2678,39.48,3.72,20.56,1.9,551101195300.0,6639773400.0,0.92
2016-04-05,801720,建筑装饰,1.2733,17.24,1.88,19.88,2.71,1211345217000.0,14954879200.0,1.06
2016-04-05,801150,医药生物,1.8961,42.09,4.53,27.83,5.39,2088258538100.0,9896959900.0,0.69
2016-04-05,801110,家用电器,1.8093,16.65,3.48,21.98,1.61,641686750000.0,10876046600.0,2.76
2016-04-05,801080,电子,3.346,64.32,3.73,24.21,6.71,1229233252000.0,7829511200.0,0.33
2016-04-05,801760,传媒,2.9506,58.63,5.53,33.39,5.07,1061032889500.0,13262911100.0,0.27
2016-04-05,801740,国防军工,1.4998,167.33,3.89,28.85,1.53,615241396100.0,19226293600.0,0.27
2016-04-05,801210,休闲服务,2.0454,65.81,4.88,24.55,0.69,253328937300.0,7676634500.0,0.35
2016-04-05,801040,钢铁,1.1438,129.45,1.35,7.01,0.91,498835895600.0,14671644000.0,0.8
2016-04-05,801170,交通运输,1.4191,23.38,2.06,12.92,3.29,1465003703900.0,16098941800.0,1.25
2016-04-05,801230,综合,3.5423,81.66,4.54,17.99,1.84,346128844900.0,7364443500.0,0.24
2016-04-05,801020,采掘,0.6325,56.43,1.63,9.92,1.77,2068965345200.0,33370408800.0,1.0
2016-04-05,801790,非银金融,1.5645,13.14,2.04,17.1,5.19,2648492653100.0,66212316300.0,1.16
2016-04-05,801880,汽车,2.0952,24.87,2.71,20.38,4.47,1379031552500.0,11686708100.0,1.32
2016-04-05,801120,食品饮料,1.8603,27.72,3.83,22.95,2.05,1133582148100.0,14721846100.0,1.53
2016-04-05,801730,电气设备,2.7853,46.21,3.8,20.84,5.78,1221678737000.0,7781393200.0,0.6
2016-04-05,801200,商业贸易,2.0675,43.23,2.8,14.6,2.58,795269150900.0,8739221400.0,0.81
2016-04-05,801030,化工,1.7454,43.32,2.95,18.83,7.59,2190877006900.0,8205531900.0,0.65
2016-04-05,801180,房地产,1.7491,23.56,2.5,13.34,4.64,1921309869600.0,13626311100.0,1.05
2016-04-05,801750,计算机,4.066,78.21,6.87,38.19,9.28,1484148901200.0,9828800700.0,0.33
2016-04-05,801010,农林牧渔,2.851,65.42,4.37,18.47,2.45,612014565800.0,7285887700.0,0.36
2016-04-05,801140,轻工制造,3.2571,58.53,3.58,21.67,2.78,550297994400.0,5732270800.0,0.54
2016-04-05,801710,建筑材料,2.268,39.41,2.24,15.24,1.47,439765528100.0,6373413500.0,1.19
2016-04-05,801050,有色金属,2.3543,104.0,3.21,16.45,5.14,1099248941300.0,10672319800.0,0.43
2016-04-05,801160,公用事业,1.3582,20.4,2.35,13.46,2.99,1386820318200.0,11853165100.0,1.58
2016-04-05,801770,通信,2.1658,48.85,3.64,23.66,2.41,636097912800.0,10427834600.0,0.43
2016-04-05,801780,银行,0.1321,6.54,0.99,9.47,1.31,5121002837900.0,320062677400.0,4.09
2016-04-05,801890,机械设备,2.2642,67.64,3.15,21.86,6.43,1680855853100.0,6342852300.0,0.5
2016-04-06,801130,纺织服装,2.2272,39.76,3.74,20.73,1.97,554717025400.0,6683337700.0,0.91
2016-04-06,801720,建筑装饰,1.031,17.24,1.88,20.0,2.38,1208729413200.0,14922585300.0,1.06
2016-04-06,801150,医药生物,1.928,42.23,4.59,28.11,5.44,2096961706600.0,9938207100.0,0.68
2016-04-06,801110,家用电器,1.543,16.69,3.49,22.16,1.6,643687546600.0,10909958400.0,2.75
2016-04-06,801080,电子,3.3851,64.72,3.76,24.41,6.93,1238398330300.0,7887887500.0,0.34
2016-04-06,801760,传媒,2.8118,59.57,5.62,33.73,5.09,1078283574400.0,13478544700.0,0.27
2016-04-06,801740,国防军工,1.5886,167.58,3.9,29.13,1.73,615477398200.0,19233668700.0,0.27
2016-04-06,801210,休闲服务,1.9624,65.62,4.86,24.58,0.67,252622167400.0,7655217200.0,0.35
2016-04-06,801040,钢铁,0.9728,129.09,1.34,7.01,0.83,495807918100.0,14582585800.0,0.8
2016-04-06,801170,交通运输,1.161,23.33,2.06,13.01,2.85,1456524743600.0,16005766400.0,1.25
2016-04-06,801230,综合,3.3405,81.68,4.54,18.07,1.71,346316908700.0,7368444900.0,0.24
2016-04-06,801020,采掘,0.5997,56.25,1.62,9.93,1.79,2071568677800.0,33412398000.0,1.0
2016-04-06,801790,非银金融,1.1978,13.05,2.03,16.88,3.85,2628720108900.0,65718002700.0,1.17
2016-04-06,801880,汽车,2.3983,24.92,2.72,20.56,5.02,1379207690900.0,11688200800.0,1.32
2016-04-06,801120,食品饮料,1.9425,28.19,3.89,23.3,2.24,1155738059900.0,15009585200.0,1.51
2016-04-06,801730,电气设备,2.9494,46.63,3.84,20.94,6.11,1228897962800.0,7827375600.0,0.6
2016-04-06,801200,商业贸易,2.0712,43.54,2.82,14.7,2.67,800434984400.0,8795988800.0,0.8
2016-04-06,801030,化工,1.7533,43.72,2.98,18.97,7.75,2213110169400.0,8288802100.0,0.64
2016-04-06,801180,房地产,1.5529,23.57,2.5,13.4,4.35,1920103796800.0,13617757400.0,1.05
2016-04-06,801750,计算机,4.0598,78.45,6.89,38.47,9.34,1488289672900.0,9856223000.0,0.33
2016-04-06,801010,农林牧渔,2.5704,65.47,4.38,18.54,2.32,612370928100.0,7290130100.0,0.36
2016-04-06,801140,轻工制造,3.2363,58.93,3.61,21.77,2.85,553997023600.0,5770802300.0,0.53
2016-04-06,801710,建筑材料,2.1841,39.57,2.24,15.23,1.49,440200349800.0,6379715200.0,1.19
2016-04-06,801050,有色金属,2.0645,103.58,3.19,16.55,4.85,1096123249800.0,10641973300.0,0.43
2016-04-06,801160,公用事业,1.1523,20.39,2.35,13.56,2.91,1385406094800.0,11841077700.0,1.58
2016-04-06,801770,通信,1.9434,48.62,3.64,23.73,2.31,637184650000.0,10445650000.0,0.43
2016-04-06,801780,银行,0.0885,6.49,0.98,9.41,0.93,5082954271600.0,317684642000.0,4.12
2016-04-06,801890,机械设备,2.6305,68.7,3.19,22.2,8.0,1700849309600.0,6418299300.0,0.5
2016-04-07,801130,纺织服装,2.4265,39.28,3.7,20.53,2.12,547550072000.0,6596988800.0,0.92
2016-04-07,801720,建筑装饰,0.8926,16.94,1.85,19.71,2.18,1188747134800.0,14675890600.0,1.08
2016-04-07,801150,医药生物,1.9946,41.79,4.54,27.77,6.09,2077253694700.0,9844804200.0,0.69
2016-04-07,801110,家用电器,1.3823,16.49,3.45,21.86,1.58,635751783700.0,10775454000.0,2.78
2016-04-07,801080,电子,3.2249,63.59,3.7,23.95,6.78,1212729930100.0,7724394500.0,0.35
2016-04-07,801760,传媒,2.6092,58.27,5.49,33.25,4.79,1054709014500.0,13183862700.0,0.27
2016-04-07,801740,国防军工,1.3745,163.14,3.79,28.2,1.5,599203980300.0,18725124400.0,0.28
2016-04-07,801210,休闲服务,1.7538,64.53,4.79,24.27,0.64,248270007100.0,7523333500.0,0.38
2016-04-07,801040,钢铁,1.4381,128.34,1.34,7.08,1.1,496359823300.0,14598818300.0,0.81
2016-04-07,801170,交通运输,1.2058,22.95,2.02,12.7,3.15,1432902099600.0,15746176900.0,1.27
2016-04-07,801230,综合,3.5234,81.14,4.51,17.91,1.97,344001152400.0,7319173500.0,0.24
2016-04-07,801020,采掘,0.6007,55.83,1.61,9.83,1.83,2050948769000.0,33079818900.0,1.01
2016-04-07,801790,非银金融,1.1989,12.8,1.99,16.6,3.95,2577315937300.0,64432898400.0,1.19
2016-04-07,801880,汽车,2.2766,24.78,2.7,20.46,5.05,1369162222500.0,11603069700.0,1.32
2016-04-07,801120,食品饮料,1.7809,27.67,3.82,22.92,2.06,1133082235500.0,14715353700.0,1.54
2016-04-07,801730,电气设备,2.94,46.05,3.78,20.71,6.43,1217375463200.0,7753983800.0,0.61
2016-04-07,801200,商业贸易,2.2835,43.21,2.76,14.43,2.72,784600645900.0,8621985100.0,0.82
2016-04-07,801030,化工,1.7758,43.28,2.94,18.72,8.04,2189217736400.0,8199317400.0,0.65
2016-04-07,801180,房地产,1.5304,23.24,2.47,13.22,4.23,1894937960000.0,13439276300.0,1.07
2016-04-07,801750,计算机,3.6734,76.64,6.73,37.81,8.52,1457049150100.0,9649332100.0,0.34
2016-04-07,801010,农林牧渔,2.279,64.1,4.29,18.29,2.04,599623117500.0,7138370400.0,0.37
2016-04-07,801140,轻工制造,3.3878,57.78,3.54,21.39,2.95,543748095100.0,5664042700.0,0.54
2016-04-07,801710,建筑材料,1.9595,39.22,2.21,15.04,1.34,434101088400.0,6291320100.0,1.21
2016-04-07,801050,有色金属,1.9759,101.79,3.13,16.26,4.74,1076216768800.0,10448706500.0,0.43
2016-04-07,801160,公用事业,1.0856,20.11,2.33,13.47,2.77,1370167026000.0,11710829300.0,1.54
2016-04-07,801770,通信,2.499,47.36,3.66,23.38,3.08,630536737600.0,10336667800.0,0.43
2016-04-07,801780,银行,0.0833,6.42,0.97,9.3,0.86,5036098439600.0,314756152500.0,4.16
2016-04-07,801890,机械设备,2.3231,67.4,3.13,21.8,7.29,1669150502000.0,6298681100.0,0.51
2016-04-08,801130,纺织服装,1.9913,38.94,3.68,20.56,2.14,544376955300.0,6558758500.0,0.93
2016-04-08,801720,建筑装饰,0.8013,16.79,1.83,19.65,2.37,1177243432800.0,14533869500.0,1.09
2016-04-08,801150,医药生物,1.625,41.58,4.5,27.64,5.89,2064075099500.0,9782346400.0,0.69
2016-04-08,801110,家用电器,1.0964,16.31,3.42,21.6,1.41,630337146600.0,10683680500.0,2.81
2016-04-08,801080,电子,2.6618,63.19,3.66,23.84,6.85,1201401905700.0,7652241400.0,0.35
2016-04-08,801760,传媒,2.3454,57.66,5.43,31.63,4.89,1044016548200.0,13050206900.0,0.28
2016-04-08,801740,国防军工,1.2918,157.17,3.76,27.81,1.51,590801656000.0,18462551700.0,0.28
2016-04-08,801210,休闲服务,1.473,64.07,4.76,24.11,0.63,247929874100.0,7513026500.0,0.38
2016-04-08,801040,钢铁,1.2681,127.97,1.34,7.03,1.21,497349123400.0,14627915400.0,0.81
2016-04-08,801170,交通运输,0.8528,22.65,2.0,12.52,2.67,1418614536200.0,15589170700.0,1.29
2016-04-08,801230,综合,3.0477,80.3,4.47,17.85,2.07,341514800000.0,7266272300.0,0.24
2016-04-08,801020,采掘,0.4866,55.55,1.6,9.8,1.7,2033600345000.0,32800005600.0,1.02
2016-04-08,801790,非银金融,1.1898,12.61,1.96,16.44,4.62,2537385207000.0,63434630200.0,1.21
2016-04-08,801880,汽车,1.8113,24.53,2.68,20.23,4.66,1356256757900.0,11493701300.0,1.34
2016-04-08,801120,食品饮料,1.4977,27.28,3.77,22.6,1.93,1117741849700.0,14516127900.0,1.56
2016-04-08,801730,电气设备,2.4259,45.49,3.76,20.63,6.52,1207909293500.0,7693689800.0,0.61
2016-04-08,801200,商业贸易,1.9408,43.28,2.75,14.39,2.75,782261114600.0,8596276000.0,0.82
2016-04-08,801030,化工,1.4294,42.9,2.91,18.54,7.7,2164469538500.0,8106627500.0,0.66
2016-04-08,801180,房地产,1.2656,23.16,2.44,13.12,4.18,1885465715400.0,13372097300.0,1.07
2016-04-08,801750,计算机,2.9501,76.33,6.64,37.65,8.17,1447588213900.0,9586676900.0,0.34
2016-04-08,801010,农林牧渔,2.076,63.28,4.34,18.13,2.21,594108343200.0,7072718400.0,0.37
2016-04-08,801140,轻工制造,2.6072,57.15,3.49,21.04,2.82,535332981900.0,5576385200.0,0.55
2016-04-08,801710,建筑材料,1.5492,39.0,2.2,14.92,1.24,432047951400.0,6261564500.0,1.21
2016-04-08,801050,有色金属,2.0935,101.7,3.13,16.18,5.79,1074273825700.0,10429843000.0,0.44
2016-04-08,801160,公用事业,0.9105,19.99,2.31,13.44,2.81,1361474150800.0,11636531200.0,1.55
2016-04-08,801770,通信,2.0699,48.61,3.63,23.06,3.22,624452432600.0,10236925100.0,0.43
2016-04-08,801780,银行,0.0724,6.41,0.97,9.31,0.92,5031298967500.0,314456185500.0,4.16
2016-04-08,801890,机械设备,1.907,66.81,3.1,21.68,6.99,1651553781500.0,6232278400.0,0.51
2016-04-11,801130,纺织服装,2.042,39.73,3.76,21.09,1.97,557414358400.0,6715835600.0,0.91
2016-04-11,801720,建筑装饰,0.962,17.14,1.87,20.17,2.47,1201220579100.0,14829883700.0,1.06
2016-04-11,801150,医药生物,2.2418,42.76,4.63,28.56,7.42,2118269704100.0,10039192900.0,0.66
2016-04-11,801110,家用电器,1.2602,16.54,3.51,22.07,1.43,640746131500.0,10860103900.0,2.62
2016-04-11,801080,电子,2.7515,64.17,3.73,24.42,6.24,1225022621600.0,7802691900.0,0.34
2016-04-11,801760,传媒,2.7042,58.57,5.53,32.32,4.82,1067672751300.0,13345909400.0,0.27
2016-04-11,801740,国防军工,1.0807,160.81,3.83,28.27,1.2,603905453900.0,18872045400.0,0.28
2016-04-11,801210,休闲服务,2.0903,65.23,4.85,24.57,0.76,252365336600.0,7647434400.0,0.37
2016-04-11,801040,钢铁,1.8388,132.65,1.39,7.23,1.49,517758742100.0,15228198300.0,0.78
2016-04-11,801170,交通运输,0.8472,23.01,2.03,12.79,2.33,1436444033700.0,15785099300.0,1.27
2016-04-11,801230,综合,3.0259,81.75,4.55,18.29,1.79,348348062900.0,7411660900.0,0.24
2016-04-11,801020,采掘,0.6695,59.08,1.63,10.01,2.04,2071034502000.0,33403782300.0,1.0
2016-04-11,801790,非银金融,1.6962,12.89,2.0,16.82,5.59,2589117661100.0,64727941500.0,1.19
2016-04-11,801880,汽车,1.9534,24.87,2.71,20.38,4.69,1377991517400.0,11677894200.0,1.32
2016-04-11,801120,食品饮料,1.6906,27.44,3.79,22.89,2.36,1119509907700.0,14539089700.0,1.52
2016-04-11,801730,电气设备,2.3973,46.39,3.83,21.15,5.84,1233446678300.0,7856348300.0,0.6
2016-04-11,801200,商业贸易,2.0394,44.21,2.81,14.64,2.49,797316721600.0,8761722200.0,0.79
2016-04-11,801030,化工,1.5482,43.84,2.97,18.88,7.37,2206584584000.0,8264361700.0,0.65
2016-04-11,801180,房地产,1.4167,23.57,2.48,13.35,4.02,1913838914200.0,13573325600.0,1.05
2016-04-11,801750,计算机,3.3416,77.58,6.73,38.47,8.33,1475433333700.0,9771081700.0,0.33
2016-04-11,801010,农林牧渔,2.214,64.38,4.39,18.28,2.24,602390721300.0,7171318100.0,0.37
2016-04-11,801140,轻工制造,3.0866,58.56,3.58,20.95,2.91,548045029400.0,5708802400.0,0.54
2016-04-11,801710,建筑材料,1.7871,39.81,2.25,15.22,1.32,441685904600.0,6401245000.0,1.19
2016-04-11,801050,有色金属,2.2985,104.22,3.21,16.58,5.56,1101241278100.0,10691662900.0,0.41
2016-04-11,801160,公用事业,1.0288,20.33,2.33,13.66,2.7,1381543164300.0,11808061200.0,1.53
2016-04-11,801770,通信,1.9687,49.34,3.69,23.55,2.7,635114899000.0,10411719700.0,0.42
2016-04-11,801780,银行,0.0937,6.46,0.97,9.38,1.04,5066367063600.0,316647941500.0,4.13
2016-04-11,801890,机械设备,2.1299,68.54,3.17,22.14,6.51,1688270397900.0,6370831700.0,0.49
2016-04-12,801130,纺织服装,1.8758,39.47,3.74,20.89,2.18,554980298400.0,6686509600.0,0.91
2016-04-12,801720,建筑装饰,0.7321,17.02,1.86,19.95,2.27,1193232931900.0,14731270800.0,1.07
2016-04-12,801150,医药生物,2.0523,42.63,4.6,28.16,8.03,2101124115900.0,9957934200.0,0.67
2016-04-12,801110,家用电器,1.1135,16.46,3.49,21.89,1.43,638124916400.0,10815676500.0,2.64
2016-04-12,801080,电子,2.293,63.36,3.7,23.96,6.14,1210881772600.0,7712622800.0,0.35
2016-04-12,801760,传媒,2.2112,58.08,5.49,32.02,4.76,1061601805100.0,13270022600.0,0.27
2016-04-12,801740,国防军工,1.0049,159.15,3.79,27.84,1.31,597759942900.0,18679998200.0,0.28
2016-04-12,801210,休闲服务,1.6471,65.02,4.84,24.33,0.67,251542595300.0,7622502900.0,0.37
2016-04-12,801040,钢铁,1.5992,133.32,1.4,7.21,1.47,522006172900.0,15353122700.0,0.77
2016-04-12,801170,交通运输,0.9455,22.87,2.02,12.8,2.85,1430368045800.0,15718330200.0,1.27
2016-04-12,801230,综合,3.006,81.74,4.54,18.2,2.01,348031436200.0,7404924200.0,0.24
2016-04-12,801020,采掘,0.6086,59.65,1.65,10.06,2.12,2088938188800.0,33692551400.0,0.99
2016-04-12,801790,非银金融,0.9585,12.85,1.99,16.7,3.41,2581169688100.0,64529242200.0,1.21
2016-04-12,801880,汽车,1.6585,24.8,2.7,20.28,4.42,1369574648000.0,11606564800.0,1.33
2016-04-12,801120,食品饮料,1.4429,27.4,3.79,22.77,1.93,1118453937000.0,14525375800.0,1.53
2016-04-12,801730,电气设备,2.0556,45.49,3.76,20.68,5.77,1220592313600.0,7774473300.0,0.61
2016-04-12,801200,商业贸易,1.9209,43.97,2.79,14.62,2.56,792474609300.0,8708512200.0,0.8
2016-04-12,801030,化工,1.4161,43.6,2.94,18.71,8.42,2197400412200.0,8229964100.0,0.65
2016-04-12,801180,房地产,1.2454,23.46,2.47,13.24,4.08,1903050135800.0,13496809500.0,1.06
2016-04-12,801750,计算机,2.8856,76.71,6.65,37.54,8.27,1459988497800.0,9668798000.0,0.33
2016-04-12,801010,农林牧渔,2.0103,63.27,4.32,18.07,2.23,594768045300.0,7080572000.0,0.38
2016-04-12,801140,轻工制造,2.8392,58.36,3.57,20.73,3.21,544575436800.0,5672660800.0,0.55
2016-04-12,801710,建筑材料,1.6486,39.55,2.25,15.15,1.44,441213354800.0,6394396400.0,1.19
